type;ID_TF;ID_from;ID_to;ID_o;date_start;date_end;valid;proba
pinstConf;Q1839-Q18656-P54-1995-01-01-1996-01-01-0.6264;Q1839;Q18656;P54;1995-01-01;1996-01-01;true;0.6264
pinstConf;Q1839-Q18656-P54-1993-01-01-1995-01-01-0.19782999;Q1839;Q18656;P54;1993-01-01;1995-01-01;true;0.19782999
pinstConf;Q1839-Q18656-P54-1997-01-01-1999-01-01-0.35999;Q1839;Q18656;P54;1997-01-01;1999-01-01;true;0.35999
pinstConf;Q1839-Q18656-P54-2001-01-01-2003-01-01-0.34934002;Q1839;Q18656;P54;2001-01-01;2003-01-01;true;0.34934002
pinstConf;Q1839-Q2641-P54-1983-01-01-1991-01-01-0.38766;Q1839;Q2641;P54;1983-01-01;1991-01-01;true;0.38766
pinstConf;Q1839-Q2641-P54-1996-01-01-1997-01-01-0.34658;Q1839;Q2641;P54;1996-01-01;1997-01-01;true;0.34658
pinstConf;Q1839-Q2641-P54-1995-01-01-1996-01-01-0.2342;Q1839;Q2641;P54;1995-01-01;1996-01-01;true;0.2342
pinstConf;Q1839-Q2641-P54-1993-01-01-1995-01-01-0.22151001;Q1839;Q2641;P54;1993-01-01;1995-01-01;true;0.22151001
pinstConf;Q1839-Q2641-P54-1997-01-01-1999-01-01-0.16042;Q1839;Q2641;P54;1997-01-01;1999-01-01;true;0.16042
pinstConf;Q1839-Q2641-P54-2001-01-01-2003-01-01-0.21796;Q1839;Q2641;P54;2001-01-01;2003-01-01;true;0.21796
pinstConf;Q1839-Q2641-P54-1991-01-01-1992-01-01-0.36233002;Q1839;Q2641;P54;1991-01-01;1992-01-01;true;0.36233002
pinstConf;Q1839-Q631-P54-1983-01-01-1991-01-01-0.18103;Q1839;Q631;P54;1983-01-01;1991-01-01;true;0.18103
pinstConf;Q1839-Q631-P54-1996-01-01-1997-01-01-0.33197;Q1839;Q631;P54;1996-01-01;1997-01-01;true;0.33197
pinstConf;Q1839-Q631-P54-1995-01-01-1996-01-01-0.14928;Q1839;Q631;P54;1995-01-01;1996-01-01;true;0.14928
pinstConf;Q1839-Q631-P54-1993-01-01-1995-01-01-0.23358;Q1839;Q631;P54;1993-01-01;1995-01-01;true;0.23358
pinstConf;Q1839-Q631-P54-1997-01-01-1999-01-01-0.18186;Q1839;Q631;P54;1997-01-01;1999-01-01;true;0.18186
pinstConf;Q1839-Q631-P54-2001-01-01-2003-01-01-0.16186;Q1839;Q631;P54;2001-01-01;2003-01-01;true;0.16186
pinstConf;Q1839-Q631-P54-1991-01-01-1992-01-01-0.44191998;Q1839;Q631;P54;1991-01-01;1992-01-01;true;0.44191998
pinstConf;Q1839-Q631-P54-1999-01-01-2001-01-01-0.1702;Q1839;Q631;P54;1999-01-01;2001-01-01;true;0.1702
pinstConf;Q1839-Q730809-P54-1983-01-01-1991-01-01-0.20695;Q1839;Q730809;P54;1983-01-01;1991-01-01;true;0.20695
pinstConf;Q1839-Q730809-P54-1996-01-01-1997-01-01-0.15444;Q1839;Q730809;P54;1996-01-01;1997-01-01;true;0.15444
pinstConf;Q1839-Q730809-P54-1995-01-01-1996-01-01-0.19468;Q1839;Q730809;P54;1995-01-01;1996-01-01;true;0.19468
pinstConf;Q1839-Q730809-P54-1993-01-01-1995-01-01-0.37357;Q1839;Q730809;P54;1993-01-01;1995-01-01;true;0.37357
pinstConf;Q1839-Q730809-P54-1997-01-01-1999-01-01-0.22528999;Q1839;Q730809;P54;1997-01-01;1999-01-01;true;0.22528999
pinstConf;Q1839-Q730809-P54-2001-01-01-2003-01-01-0.14572;Q1839;Q730809;P54;2001-01-01;2003-01-01;true;0.14572
pinstConf;Q1839-Q730809-P54-1991-01-01-1992-01-01-0.23271;Q1839;Q730809;P54;1991-01-01;1992-01-01;true;0.23271
pinstConf;Q1839-Q730809-P54-1999-01-01-2001-01-01-0.15082;Q1839;Q730809;P54;1999-01-01;2001-01-01;true;0.15082
pinstConf;Q1839-Q730809-P54-1992-01-01-1993-01-01-0.21134;Q1839;Q730809;P54;1992-01-01;1993-01-01;true;0.21134
pinstConf;Q1839-Q1450557-P54-1983-01-01-1991-01-01-0.24881001;Q1839;Q1450557;P54;1983-01-01;1991-01-01;true;0.24881001
pinstConf;Q1839-Q1450557-P54-1996-01-01-1997-01-01-0.28829998;Q1839;Q1450557;P54;1996-01-01;1997-01-01;true;0.28829998
pinstConf;Q1839-Q1450557-P54-1995-01-01-1996-01-01-0.20416;Q1839;Q1450557;P54;1995-01-01;1996-01-01;true;0.20416
pinstConf;Q1839-Q1450557-P54-1993-01-01-1995-01-01-0.18202999;Q1839;Q1450557;P54;1993-01-01;1995-01-01;true;0.18202999
pinstConf;Q1839-Q1450557-P54-1997-01-01-1999-01-01-0.35508;Q1839;Q1450557;P54;1997-01-01;1999-01-01;true;0.35508
pinstConf;Q1839-Q1450557-P54-2001-01-01-2003-01-01-0.14448;Q1839;Q1450557;P54;2001-01-01;2003-01-01;true;0.14448
pinstConf;Q1839-Q1450557-P54-1991-01-01-1992-01-01-0.18904;Q1839;Q1450557;P54;1991-01-01;1992-01-01;true;0.18904
pinstConf;Q1839-Q1450557-P54-1999-01-01-2001-01-01-0.21785;Q1839;Q1450557;P54;1999-01-01;2001-01-01;true;0.21785
pinstConf;Q1839-Q1450557-P54-1992-01-01-1993-01-01-0.17074;Q1839;Q1450557;P54;1992-01-01;1993-01-01;true;0.17074
pinstConf;Q1839-Q1277549-P54-1983-01-01-1991-01-01-0.20734999;Q1839;Q1277549;P54;1983-01-01;1991-01-01;true;0.20734999
pinstConf;Q1839-Q1277549-P54-1996-01-01-1997-01-01-0.16785;Q1839;Q1277549;P54;1996-01-01;1997-01-01;true;0.16785
pinstConf;Q1839-Q1277549-P54-1995-01-01-1996-01-01-0.31099;Q1839;Q1277549;P54;1995-01-01;1996-01-01;true;0.31099
pinstConf;Q1839-Q1277549-P54-1993-01-01-1995-01-01-0.42915002;Q1839;Q1277549;P54;1993-01-01;1995-01-01;true;0.42915002
pinstConf;Q1839-Q1277549-P54-1997-01-01-1999-01-01-0.23259;Q1839;Q1277549;P54;1997-01-01;1999-01-01;true;0.23259
pinstConf;Q1839-Q1277549-P54-2001-01-01-2003-01-01-0.15382001;Q1839;Q1277549;P54;2001-01-01;2003-01-01;true;0.15382001
pinstConf;Q1839-Q1277549-P54-1991-01-01-1992-01-01-0.19718;Q1839;Q1277549;P54;1991-01-01;1992-01-01;true;0.19718
pinstConf;Q1839-Q1277549-P54-1999-01-01-2001-01-01-0.22506002;Q1839;Q1277549;P54;1999-01-01;2001-01-01;true;0.22506002
pinstConf;Q1839-Q1277549-P54-1992-01-01-1993-01-01-0.31677002;Q1839;Q1277549;P54;1992-01-01;1993-01-01;true;0.31677002
pinstConf;Q1839-Q47774-P54-1983-01-01-1991-01-01-0.24866;Q1839;Q47774;P54;1983-01-01;1991-01-01;true;0.24866
pinstConf;Q1839-Q47774-P54-1996-01-01-1997-01-01-0.26336998;Q1839;Q47774;P54;1996-01-01;1997-01-01;true;0.26336998
pinstConf;Q1839-Q47774-P54-1995-01-01-1996-01-01-0.19441;Q1839;Q47774;P54;1995-01-01;1996-01-01;true;0.19441
pinstConf;Q1839-Q47774-P54-1993-01-01-1995-01-01-0.52159;Q1839;Q47774;P54;1993-01-01;1995-01-01;true;0.52159
pinstConf;Q1839-Q47774-P54-1997-01-01-1999-01-01-0.45751;Q1839;Q47774;P54;1997-01-01;1999-01-01;true;0.45751
pinstConf;Q1839-Q47774-P54-2001-01-01-2003-01-01-0.18957;Q1839;Q47774;P54;2001-01-01;2003-01-01;true;0.18957
pinstConf;Q1839-Q47774-P54-1991-01-01-1992-01-01-0.1631;Q1839;Q47774;P54;1991-01-01;1992-01-01;true;0.1631
pinstConf;Q1839-Q47774-P54-1999-01-01-2001-01-01-0.16106;Q1839;Q47774;P54;1999-01-01;2001-01-01;true;0.16106
pinstConf;Q1839-Q47774-P54-1992-01-01-1993-01-01-0.33021;Q1839;Q47774;P54;1992-01-01;1993-01-01;true;0.33021
pinstConf;Q1839-19651119-P569-1965-11-01-1965-11-01-0.17136;Q1839;19651119;P569;1965-11-01;1965-11-01;true;0.17136
pinstConf;Q1868-18680823-P569-1868-08-01-1868-08-01-0.16875;Q1868;18680823;P569;1868-08-01;1868-08-01;true;0.16875
pinstConf;Q1868-19441210-P570-1944-12-01-1944-12-01-0.33227;Q1868;19441210;P570;1944-12-01;1944-12-01;true;0.33227
pinstConf;Q1878-19670914-P569-1967-09-01-1967-09-01-0.32733;Q1878;19670914;P569;1967-09-01;1967-09-01;true;0.32733
pinstConf;Q1885-Q11938-P54-2011-01-01-2011-01-01-0.16792001;Q1885;Q11938;P54;2011-01-01;2011-01-01;true;0.16792001
pinstConf;Q1885-Q601723-P54-2011-01-01-2011-01-01-0.18592;Q1885;Q601723;P54;2011-01-01;2011-01-01;true;0.18592
pinstConf;Q1885-Q601723-P54-2009-01-01-2009-01-01-0.15463999;Q1885;Q601723;P54;2009-01-01;2009-01-01;true;0.15463999
pinstConf;Q1885-Q514714-P54-2011-01-01-2011-01-01-0.1469;Q1885;Q514714;P54;2011-01-01;2011-01-01;true;0.1469
pinstConf;Q1885-Q514714-P54-2009-01-01-2012-01-01-0.17807999;Q1885;Q514714;P54;2009-01-01;2012-01-01;true;0.17807999
pinstConf;Q1885-Q514714-P54-2010-01-01-2010-01-01-0.14377001;Q1885;Q514714;P54;2010-01-01;2010-01-01;true;0.14377001
pinstConf;Q1885-Q514714-P54-2011-01-01-2011-01-01-0.29896;Q1885;Q514714;P54;2011-01-01;2011-01-01;true;0.29896
pinstConf;Q1885-Q514714-P54-2009-01-01-2012-01-01-0.21197;Q1885;Q514714;P54;2009-01-01;2012-01-01;true;0.21197
pinstConf;Q1885-Q514714-P54-2010-01-01-2012-01-01-0.18947999;Q1885;Q514714;P54;2010-01-01;2012-01-01;true;0.18947999
pinstConf;Q1885-Q514714-P54-2012-01-01-2012-01-01-0.21429;Q1885;Q514714;P54;2012-01-01;2012-01-01;true;0.21429
pinstConf;Q1885-Q1811026-P54-2011-01-01-2011-01-01-0.31498;Q1885;Q1811026;P54;2011-01-01;2011-01-01;true;0.31498
pinstConf;Q1885-Q1811026-P54-2009-01-01-2012-01-01-0.38132;Q1885;Q1811026;P54;2009-01-01;2012-01-01;true;0.38132
pinstConf;Q1885-Q1811026-P54-2010-01-01-2012-01-01-0.22586998;Q1885;Q1811026;P54;2010-01-01;2012-01-01;true;0.22586998
pinstConf;Q1885-Q1811026-P54-2012-01-01-2014-01-01-0.18413;Q1885;Q1811026;P54;2012-01-01;2014-01-01;true;0.18413
pinstConf;Q1885-Q1811026-P54-2013-01-01-2013-01-01-0.14862;Q1885;Q1811026;P54;2013-01-01;2013-01-01;true;0.14862
pinstConf;Q1885-Q11938-P54-2011-01-01-2011-01-01-0.21113;Q1885;Q11938;P54;2011-01-01;2011-01-01;true;0.21113
pinstConf;Q1885-Q11938-P54-2009-01-01-2012-01-01-0.16538;Q1885;Q11938;P54;2009-01-01;2012-01-01;true;0.16538
pinstConf;Q1885-Q11938-P54-2010-01-01-2012-01-01-0.20978999;Q1885;Q11938;P54;2010-01-01;2012-01-01;true;0.20978999
pinstConf;Q1885-Q11938-P54-2012-01-01-2014-01-01-0.41382998;Q1885;Q11938;P54;2012-01-01;2014-01-01;true;0.41382998
pinstConf;Q1885-Q11938-P54-2013-01-01-2013-01-01-0.18686;Q1885;Q11938;P54;2013-01-01;2013-01-01;true;0.18686
pinstConf;Q1885-Q11938-P54-2010-01-01-2010-01-01-0.22458999;Q1885;Q11938;P54;2010-01-01;2010-01-01;true;0.22458999
pinstConf;Q1885-19931107-P569-1993-11-01-1993-11-01-0.38817;Q1885;19931107;P569;1993-11-01;1993-11-01;true;0.38817
pinstConf;Q1911-Q797530-P54-2007-01-01-2007-01-01-0.1807;Q1911;Q797530;P54;2007-01-01;2007-01-01;true;0.1807
pinstConf;Q1911-Q822021-P54-2007-01-01-2010-01-01-0.24951;Q1911;Q822021;P54;2007-01-01;2010-01-01;true;0.24951
pinstConf;Q1911-Q822021-P54-2008-01-01-2008-01-01-0.48457998;Q1911;Q822021;P54;2008-01-01;2008-01-01;true;0.48457998
pinstConf;Q1911-Q209509-P54-2007-01-01-2010-01-01-0.36885;Q1911;Q209509;P54;2007-01-01;2010-01-01;true;0.36885
pinstConf;Q1911-Q209509-P54-2008-01-01-2008-01-01-0.14736;Q1911;Q209509;P54;2008-01-01;2008-01-01;true;0.14736
pinstConf;Q1911-Q209509-P54-2005-01-01-2005-01-01-0.2102;Q1911;Q209509;P54;2005-01-01;2005-01-01;true;0.2102
pinstConf;Q1911-Q19513-P54-2007-01-01-2010-01-01-0.26695;Q1911;Q19513;P54;2007-01-01;2010-01-01;true;0.26695
pinstConf;Q1911-Q19513-P54-2008-01-01-2008-01-01-0.18362;Q1911;Q19513;P54;2008-01-01;2008-01-01;true;0.18362
pinstConf;Q1911-Q19513-P54-2005-01-01-2012-01-01-0.21164998;Q1911;Q19513;P54;2005-01-01;2012-01-01;true;0.21164998
pinstConf;Q1911-Q19513-P54-2010-01-01-2010-01-01-0.20594999;Q1911;Q19513;P54;2010-01-01;2010-01-01;true;0.20594999
pinstConf;Q1911-Q9617-P54-2007-01-01-2010-01-01-0.1592;Q1911;Q9617;P54;2007-01-01;2010-01-01;true;0.1592
pinstConf;Q1911-Q9617-P54-2008-01-01-2008-01-01-0.18531999;Q1911;Q9617;P54;2008-01-01;2008-01-01;true;0.18531999
pinstConf;Q1911-Q9617-P54-2005-01-01-2012-01-01-0.22425;Q1911;Q9617;P54;2005-01-01;2012-01-01;true;0.22425
pinstConf;Q1911-Q9617-P54-2010-01-01-2010-01-01-0.17409;Q1911;Q9617;P54;2010-01-01;2010-01-01;true;0.17409
pinstConf;Q1911-Q9617-P54-2012-01-01-2012-01-01-0.15589;Q1911;Q9617;P54;2012-01-01;2012-01-01;true;0.15589
pinstConf;Q1911-Q47774-P54-2007-01-01-2010-01-01-0.26531;Q1911;Q47774;P54;2007-01-01;2010-01-01;true;0.26531
pinstConf;Q1911-Q47774-P54-2008-01-01-2008-01-01-0.17816;Q1911;Q47774;P54;2008-01-01;2008-01-01;true;0.17816
pinstConf;Q1911-Q47774-P54-2005-01-01-2012-01-01-0.21322998;Q1911;Q47774;P54;2005-01-01;2012-01-01;true;0.21322998
pinstConf;Q1911-Q47774-P54-2010-01-01-2010-01-01-0.15665999;Q1911;Q47774;P54;2010-01-01;2010-01-01;true;0.15665999
pinstConf;Q1911-Q47774-P54-2012-01-01-2012-01-01-0.15499;Q1911;Q47774;P54;2012-01-01;2012-01-01;true;0.15499
pinstConf;Q1911-Q47774-P54-2011-01-01-2011-01-01-0.69067997;Q1911;Q47774;P54;2011-01-01;2011-01-01;true;0.69067997
pinstConf;Q1911-Q822021-P54-2007-01-01-2010-01-01-0.23002999;Q1911;Q822021;P54;2007-01-01;2010-01-01;true;0.23002999
pinstConf;Q1911-Q822021-P54-2008-01-01-2008-01-01-0.34691998;Q1911;Q822021;P54;2008-01-01;2008-01-01;true;0.34691998
pinstConf;Q1911-Q822021-P54-2005-01-01-2012-01-01-0.14558999;Q1911;Q822021;P54;2005-01-01;2012-01-01;true;0.14558999
pinstConf;Q1911-Q822021-P54-2010-01-01-2010-01-01-0.15992;Q1911;Q822021;P54;2010-01-01;2010-01-01;true;0.15992
pinstConf;Q1911-Q822021-P54-2012-01-01-2012-01-01-0.29657;Q1911;Q822021;P54;2012-01-01;2012-01-01;true;0.29657
pinstConf;Q1911-Q822021-P54-2011-01-01-2011-01-01-0.43066;Q1911;Q822021;P54;2011-01-01;2011-01-01;true;0.43066
pinstConf;Q1911-Q822021-P54-2010-01-01-2010-01-01-0.42259997;Q1911;Q822021;P54;2010-01-01;2010-01-01;true;0.42259997
pinstConf;Q1911-19860930-P569-1986-09-01-1986-09-01-0.17833;Q1911;19860930;P569;1986-09-01;1986-09-01;true;0.17833
pinstConf;Q1918-Q309400-P54-2000-01-01-2002-01-01-0.25882;Q1918;Q309400;P54;2000-01-01;2002-01-01;true;0.25882
pinstConf;Q1918-Q1757655-P54-2000-01-01-2002-01-01-0.13918999;Q1918;Q1757655;P54;2000-01-01;2002-01-01;true;0.13918999
pinstConf;Q1918-Q1757655-P54-2002-01-01-2003-01-01-0.14357999;Q1918;Q1757655;P54;2002-01-01;2003-01-01;true;0.14357999
pinstConf;Q1918-Q218372-P54-2000-01-01-2002-01-01-0.15252;Q1918;Q218372;P54;2000-01-01;2002-01-01;true;0.15252
pinstConf;Q1918-Q218372-P54-2002-01-01-2003-01-01-0.2983;Q1918;Q218372;P54;2002-01-01;2003-01-01;true;0.2983
pinstConf;Q1918-Q218372-P54-2003-01-01-2004-01-01-0.3776;Q1918;Q218372;P54;2003-01-01;2004-01-01;true;0.3776
pinstConf;Q1918-Q221525-P54-2000-01-01-2002-01-01-0.18738;Q1918;Q221525;P54;2000-01-01;2002-01-01;true;0.18738
pinstConf;Q1918-Q221525-P54-2002-01-01-2003-01-01-0.28399998;Q1918;Q221525;P54;2002-01-01;2003-01-01;true;0.28399998
pinstConf;Q1918-Q221525-P54-2003-01-01-2004-01-01-0.17939;Q1918;Q221525;P54;2003-01-01;2004-01-01;true;0.17939
pinstConf;Q1918-Q221525-P54-2004-01-01-2005-01-01-0.18678;Q1918;Q221525;P54;2004-01-01;2005-01-01;true;0.18678
pinstConf;Q1918-Q132885-P54-2000-01-01-2002-01-01-0.18095;Q1918;Q132885;P54;2000-01-01;2002-01-01;true;0.18095
pinstConf;Q1918-Q132885-P54-2002-01-01-2003-01-01-0.14019999;Q1918;Q132885;P54;2002-01-01;2003-01-01;true;0.14019999
pinstConf;Q1918-Q132885-P54-2003-01-01-2004-01-01-0.22028;Q1918;Q132885;P54;2003-01-01;2004-01-01;true;0.22028
pinstConf;Q1918-Q132885-P54-2004-01-01-2005-01-01-0.25051;Q1918;Q132885;P54;2004-01-01;2005-01-01;true;0.25051
pinstConf;Q1918-Q132885-P54-2005-01-01-2007-01-01-0.16339001;Q1918;Q132885;P54;2005-01-01;2007-01-01;true;0.16339001
pinstConf;Q1918-Q47774-P54-2000-01-01-2002-01-01-0.29072002;Q1918;Q47774;P54;2000-01-01;2002-01-01;true;0.29072002
pinstConf;Q1918-Q47774-P54-2002-01-01-2003-01-01-0.19522999;Q1918;Q47774;P54;2002-01-01;2003-01-01;true;0.19522999
pinstConf;Q1918-Q47774-P54-2003-01-01-2004-01-01-0.18029;Q1918;Q47774;P54;2003-01-01;2004-01-01;true;0.18029
pinstConf;Q1918-Q47774-P54-2004-01-01-2005-01-01-0.14695999;Q1918;Q47774;P54;2004-01-01;2005-01-01;true;0.14695999
pinstConf;Q1918-Q47774-P54-2005-01-01-2007-01-01-0.18078001;Q1918;Q47774;P54;2005-01-01;2007-01-01;true;0.18078001
pinstConf;Q1918-Q47774-P54-2006-01-01-2014-01-01-0.19972;Q1918;Q47774;P54;2006-01-01;2014-01-01;true;0.19972
pinstConf;Q1918-Q495299-P54-2000-01-01-2002-01-01-0.28750998;Q1918;Q495299;P54;2000-01-01;2002-01-01;true;0.28750998
pinstConf;Q1918-Q495299-P54-2002-01-01-2003-01-01-0.15197;Q1918;Q495299;P54;2002-01-01;2003-01-01;true;0.15197
pinstConf;Q1918-Q495299-P54-2003-01-01-2004-01-01-0.21343999;Q1918;Q495299;P54;2003-01-01;2004-01-01;true;0.21343999
pinstConf;Q1918-Q495299-P54-2004-01-01-2005-01-01-0.297;Q1918;Q495299;P54;2004-01-01;2005-01-01;true;0.297
pinstConf;Q1918-Q495299-P54-2005-01-01-2007-01-01-0.24519;Q1918;Q495299;P54;2005-01-01;2007-01-01;true;0.24519
pinstConf;Q1918-Q495299-P54-2006-01-01-2014-01-01-0.56515;Q1918;Q495299;P54;2006-01-01;2014-01-01;true;0.56515
pinstConf;Q1918-Q495299-P54-2005-01-01-2005-01-01-0.46576;Q1918;Q495299;P54;2005-01-01;2005-01-01;true;0.46576
pinstConf;Q1918-Q15789-P54-2000-01-01-2002-01-01-0.14558999;Q1918;Q15789;P54;2000-01-01;2002-01-01;true;0.14558999
pinstConf;Q1918-Q15789-P54-2002-01-01-2003-01-01-0.14128;Q1918;Q15789;P54;2002-01-01;2003-01-01;true;0.14128
pinstConf;Q1918-Q15789-P54-2003-01-01-2004-01-01-0.20485;Q1918;Q15789;P54;2003-01-01;2004-01-01;true;0.20485
pinstConf;Q1918-Q15789-P54-2004-01-01-2005-01-01-0.15513;Q1918;Q15789;P54;2004-01-01;2005-01-01;true;0.15513
pinstConf;Q1918-Q15789-P54-2005-01-01-2007-01-01-0.19018;Q1918;Q15789;P54;2005-01-01;2007-01-01;true;0.19018
pinstConf;Q1918-Q15789-P54-2006-01-01-2014-01-01-0.21939;Q1918;Q15789;P54;2006-01-01;2014-01-01;true;0.21939
pinstConf;Q1918-Q15789-P54-2005-01-01-2005-01-01-0.16006;Q1918;Q15789;P54;2005-01-01;2005-01-01;true;0.16006
pinstConf;Q1918-Q15789-P54-2007-01-01-2007-01-01-0.44896;Q1918;Q15789;P54;2007-01-01;2007-01-01;true;0.44896
pinstConf;Q1918-Q1277549-P54-2000-01-01-2002-01-01-0.33197;Q1918;Q1277549;P54;2000-01-01;2002-01-01;true;0.33197
pinstConf;Q1918-Q1277549-P54-2002-01-01-2003-01-01-0.16099;Q1918;Q1277549;P54;2002-01-01;2003-01-01;true;0.16099
pinstConf;Q1918-Q1277549-P54-2003-01-01-2004-01-01-0.19522999;Q1918;Q1277549;P54;2003-01-01;2004-01-01;true;0.19522999
pinstConf;Q1918-Q1277549-P54-2004-01-01-2005-01-01-0.42915002;Q1918;Q1277549;P54;2004-01-01;2005-01-01;true;0.42915002
pinstConf;Q1918-Q1277549-P54-2005-01-01-2007-01-01-0.31075;Q1918;Q1277549;P54;2005-01-01;2007-01-01;true;0.31075
pinstConf;Q1918-Q1277549-P54-2006-01-01-2014-01-01-0.22599001;Q1918;Q1277549;P54;2006-01-01;2014-01-01;true;0.22599001
pinstConf;Q1918-Q1277549-P54-2005-01-01-2005-01-01-0.34691998;Q1918;Q1277549;P54;2005-01-01;2005-01-01;true;0.34691998
pinstConf;Q1918-Q1277549-P54-2007-01-01-2006-01-01-0.3384;Q1918;Q1277549;P54;2007-01-01;2006-01-01;true;0.3384
pinstConf;Q1918-Q1277549-P54-2004-01-01-2004-01-01-0.21197;Q1918;Q1277549;P54;2004-01-01;2004-01-01;true;0.21197
pinstConf;Q1918-19830407-P569-1983-04-01-1983-04-01-0.19286999;Q1918;19830407;P569;1983-04-01;1983-04-01;true;0.19286999
pinstConf;Q1925-Q631-P54-2014-01-01-2015-01-01-0.60725003;Q1925;Q631;P54;2014-01-01;2015-01-01;true;0.60725003
pinstConf;Q1925-Q19509-P54-2014-01-01-2015-01-01-0.1397;Q1925;Q19509;P54;2014-01-01;2015-01-01;true;0.1397
pinstConf;Q1925-Q170040-P54-2014-01-01-2015-01-01-0.17472;Q1925;Q170040;P54;2014-01-01;2015-01-01;true;0.17472
pinstConf;Q1925-Q170040-P54-2013-01-01-2014-01-01-0.38766;Q1925;Q170040;P54;2013-01-01;2014-01-01;true;0.38766
pinstConf;Q1925-Q18739-P54-2014-01-01-2015-01-01-0.30458;Q1925;Q18739;P54;2014-01-01;2015-01-01;true;0.30458
pinstConf;Q1925-Q18739-P54-2013-01-01-2014-01-01-0.254;Q1925;Q18739;P54;2013-01-01;2014-01-01;true;0.254
pinstConf;Q1925-Q18739-P54-2015-01-01-2016-01-01-0.18328;Q1925;Q18739;P54;2015-01-01;2016-01-01;true;0.18328
pinstConf;Q1925-Q3590033-P54-2014-01-01-2015-01-01-0.27894002;Q1925;Q3590033;P54;2014-01-01;2015-01-01;true;0.27894002
pinstConf;Q1925-Q3590033-P54-2013-01-01-2014-01-01-0.37401;Q1925;Q3590033;P54;2013-01-01;2014-01-01;true;0.37401
pinstConf;Q1925-Q3590033-P54-2015-01-01-2016-01-01-0.20525;Q1925;Q3590033;P54;2015-01-01;2016-01-01;true;0.20525
pinstConf;Q1925-Q3590033-P54-2006-01-01-2006-01-01-0.19991;Q1925;Q3590033;P54;2006-01-01;2006-01-01;true;0.19991
pinstConf;Q1925-Q1450568-P54-2014-01-01-2015-01-01-0.14507;Q1925;Q1450568;P54;2014-01-01;2015-01-01;true;0.14507
pinstConf;Q1925-Q1450568-P54-2013-01-01-2014-01-01-0.28248;Q1925;Q1450568;P54;2013-01-01;2014-01-01;true;0.28248
pinstConf;Q1925-Q1450568-P54-2015-01-01-2016-01-01-0.22990999;Q1925;Q1450568;P54;2015-01-01;2016-01-01;true;0.22990999
pinstConf;Q1925-Q1450568-P54-2006-01-01-2006-01-01-0.35217;Q1925;Q1450568;P54;2006-01-01;2006-01-01;true;0.35217
pinstConf;Q1925-Q1450568-P54-2006-01-01-2007-01-01-0.21643;Q1925;Q1450568;P54;2006-01-01;2007-01-01;true;0.21643
pinstConf;Q1925-Q1450557-P54-2014-01-01-2015-01-01-0.15211001;Q1925;Q1450557;P54;2014-01-01;2015-01-01;true;0.15211001
pinstConf;Q1925-Q1450557-P54-2013-01-01-2014-01-01-0.16471;Q1925;Q1450557;P54;2013-01-01;2014-01-01;true;0.16471
pinstConf;Q1925-Q1450557-P54-2015-01-01-2016-01-01-9.2233722E17;Q1925;Q1450557;P54;2015-01-01;2016-01-01;true;9.2233722E17
pinstConf;Q1925-Q1450557-P54-2006-01-01-2006-01-01-0.24089;Q1925;Q1450557;P54;2006-01-01;2006-01-01;true;0.24089
pinstConf;Q1925-Q1450557-P54-2006-01-01-2007-01-01-0.31574;Q1925;Q1450557;P54;2006-01-01;2007-01-01;true;0.31574
pinstConf;Q1925-Q1450557-P54-2007-01-01-2008-01-01-0.36800998;Q1925;Q1450557;P54;2007-01-01;2008-01-01;true;0.36800998
pinstConf;Q1925-Q2701714-P54-2014-01-01-2015-01-01-0.33078998;Q1925;Q2701714;P54;2014-01-01;2015-01-01;true;0.33078998
pinstConf;Q1925-Q2701714-P54-2013-01-01-2014-01-01-0.13882;Q1925;Q2701714;P54;2013-01-01;2014-01-01;true;0.13882
pinstConf;Q1925-Q2701714-P54-2015-01-01-2016-01-01-0.28652;Q1925;Q2701714;P54;2015-01-01;2016-01-01;true;0.28652
pinstConf;Q1925-Q2701714-P54-2006-01-01-2006-01-01-0.20163;Q1925;Q2701714;P54;2006-01-01;2006-01-01;true;0.20163
pinstConf;Q1925-Q2701714-P54-2006-01-01-2007-01-01-0.30481;Q1925;Q2701714;P54;2006-01-01;2007-01-01;true;0.30481
pinstConf;Q1925-Q2701714-P54-2007-01-01-2008-01-01-0.21905999;Q1925;Q2701714;P54;2007-01-01;2008-01-01;true;0.21905999
pinstConf;Q1925-Q2701714-P54-2008-01-01-2009-01-01-0.26353;Q1925;Q2701714;P54;2008-01-01;2009-01-01;true;0.26353
pinstConf;Q1925-Q1277549-P54-2014-01-01-2015-01-01-0.16171;Q1925;Q1277549;P54;2014-01-01;2015-01-01;true;0.16171
pinstConf;Q1925-Q1277549-P54-2013-01-01-2014-01-01-0.19877;Q1925;Q1277549;P54;2013-01-01;2014-01-01;true;0.19877
pinstConf;Q1925-Q1277549-P54-2015-01-01-2016-01-01-0.16411999;Q1925;Q1277549;P54;2015-01-01;2016-01-01;true;0.16411999
pinstConf;Q1925-Q1277549-P54-2006-01-01-2006-01-01-0.29152998;Q1925;Q1277549;P54;2006-01-01;2006-01-01;true;0.29152998
pinstConf;Q1925-Q1277549-P54-2006-01-01-2007-01-01-0.15652;Q1925;Q1277549;P54;2006-01-01;2007-01-01;true;0.15652
